🇨🇳［央蓝］,#genre#
安徽影院,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8?zanhd
八大戏剧台,http://50.7.220.74:8278/badadrama/playlist.m3u8?tid=m4970c4e1b988&ct=18335&tsum=20cb1d15d4e116ab9e44edb542cf51a5
百视电影,http://bp-caster.bestv.com.cn/532/1/video.m3u8
邦德影院,http://maomao.kandiantv.cn/douyu1.php?id=9292499
绑架女模特,https://zjrsys.gzc.svp.tencent-cloud.com/0b78nuaayaaa3iabihjswvqfa3odbrwqadaa.f10002.mp4?
宝劈龙2022,http://cache.ott.fifavod.itv.cmvideo.cn/10013780948/10013780948.m3u8?
贝贝影院,http://maomao.kandiantv.cn/douyu1.php?id=431460
贝爷MAX厅,http://epg.112114.xyz/douyu/4332
贝爷影厅1,http://epg.112114.xyz/douyu/252802
贝爷影厅2,http://epg.112114.xyz/douyu/36337
贝爷影厅2,http://maomao.kandiantv.cn/douyu1.php?id=36337
贝爷影院,http://maomao.kandiantv.cn/douyu1.php?id=252802
避风港影院,http://epg.112114.xyz/douyu/9826611
避风港影院,http://maomao.kandiantv.cn/douyu1.php?id=9826611
变种人电影,http://epg.112114.xyz/douyu/9651304
遍地狼烟,https://zjrsys.gzc.svp.tencent-cloud.com/0b2eqaaacaaaviabdd7bdbqvbagdagaaaaia.f10002.mp4?
表妹影院,http://maomao.kandiantv.cn/douyu1.php?id=5423
滨海影事,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8
滨海影视,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8?ztianjd
滨海影院,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8?ztianjd
滨州公共电视剧,http://stream.bzcm.net/1/sd/live.m3u8
冰冰经典电影,http://epg.112114.xyz/douyu/74374
冰冰经典电影,http://maomao.kandiantv.cn/douyu1.php?id=74374
兵团八师石河子影文体,http://124.88.144.73:1935/live/jjsh/playlist.m3u8?zxinjd
兵团五师双河影,https://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8?zxinjd
不一样的电影,http://maomao.kandiantv.cn/douyu1.php?id=2632223
不知所措,http://mobi.kuwo.cn/tmevideo/tme1257694.mp4
拆弹专家2,http://cs.gzc.svp.tencent-cloud.com/0b78vmaawaaakaakdczqwzqfbk6dbovqacya.f10002.mp4?
超电影级综艺,http://39.135.138.60:18890/PLTV/88888910/224/3221225620/index.m3u8
超级电视剧,http://39.134.115.163:8080/PLTV/88888910/224/3221225625/index.m3u8
超级电视剧,http://39.135.138.60:18890/PLTV/88888910/224/3221225765/index.m3u8
超级电视剧,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225625/index.m3u8
超级电视剧1920*1080,http://39.135.138.58:18890/PLTV/88888888/224/3221225625/index.m3u8
超级电视剧1920*1080,http://39.135.138.58:18890/PLTV/88888910/224/3221225765/index.m3u8
超级电视剧1920*1080,http://39.135.138.59:18890/PLTV/88888910/224/3221225625/index.m3u8
超级电视剧1920*1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225625/index.m3u8
超级电视剧4M,http://39.135.138.59:18890/PLTV/88888910/224/3221225625/index.m3u8
超级电视剧HD,http://39.135.138.60:18890/PLTV/88888910/224/3221225625/index.m3u8
超级电影,http://39.135.138.59:18890/PLTV/88888910/224/3221225623/index.m3u8
超级电影,http://39.135.138.59:18890/PLTV/88888910/224/3221225766/index.m3u8
超级电影,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225623/index.m3u8
超级电影1920*1080,http://39.134.115.163:8080/PLTV/88888910/224/3221225623/index.m3u8
超级电影1920*1080,http://39.134.115.163:8080/PLTV/88888910/224/3221225766/index.m3u8
超级电影1920*1080,http://39.135.138.58:18890/PLTV/88888888/224/3221225623/index.m3u8
超级电影1920*1080,http://39.135.138.58:18890/PLTV/88888910/224/3221225623/index.m3u8
超级电影1920*1080,http://39.135.138.58:18890/PLTV/88888910/224/3221225766/index.m3u8
超级电影1920*1080,http://39.135.138.59:18890/PLTV/88888910/224/3221225623/index.m3u8
超级电影1920*1080,http://39.135.138.59:18890/PLTV/88888910/224/3221225766/index.m3u8
超级电影1920*1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225766/index.m3u8
超级电影1920*1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225623/index.m3u8
超级电影HD,http://39.135.138.60:18890/PLTV/88888910/224/3221225623/index.m3u8
超能计划,http://cs.gzc.svp.tencent-cloud.com/0b2eryaaeaaaxmaakh77nrrfbdwdakhaaaqa.f10002.mp4?
潮妈辣婆,http://111.40.196.36/PLTV/88888888/224/3221225680/index.m3u8
成龙,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707671890
成龙,http://txtest-xp2p.p2p.huya.com/src/1394565191-1394565191-5989611887484993536-2789253838-10057-A-0-1.xs
成龙电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707671890/zmid
成龙历险记,http://txtest-xp2p.p2p.huya.com/1423787836-1423787836-6115122192062611456-2847699128-10057-A-0-1.xs
成龙历险记,http://txtest-xp2p.p2p.huya.com/src/1423787836-1423787836-6115122192062611456-2847699128-10057-A-0-1.xs
成龙作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707671890
吃米滴虫,http://epg.112114.xyz/douyu/315457
吃米滴虫,http://maomao.kandiantv.cn/douyu1.php?id=315457
纯爱文艺影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/715451506
大鸿米店,https://zjrsys.gzc.svp.tencent-cloud.com/0bf2z4aayaaaouaepeti6fqfbt6dbthqadaa.f10003.mp4?
大胡子魏,http://maomao.kandiantv.cn/douyu1.php?id=8792763
大话西游,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgk9aq4gUogIDbxwQ.mp4
大秦帝国系列,http://txtest-xp2p.p2p.huya.com/src/1524439835-1524439835-6547419236044636160-3049003126-10057-A-0-1.xs
带你看大片,http://maomao.kandiantv.cn/douyu1.php?id=2758565
盗墓,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625525181
盗墓笔记,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625681367
盗墓方法,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625525181
盗墓方法,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625681367
盗墓方法论,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625525181/zmid
盗墓影院,http://wtv.weetai.cn/iptv/2022/tyzb01.php?id=dmffl
德华电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/659315648/zmid
地下尖兵,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/188d5706e5774f06850e06e4f181c4bd/850.m3u8
地下交通站,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2789274572-10057-A-0-1.xs
第一剧场,http://111.32.169.222/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012514403.m3u8
第一剧场,http://218.17.216.102:9901/tsfile/live/1072_1.m3u8
第一剧场1920*1080,http://218.17.143.73:9901/tsfile/live/1008_1.m3u8
电视剧,http://txtest-xp2p.p2p.huya.com/src/1394575538-1394575538-5989656327511605248-2789274532-10057-A-0-1.xs
电视剧,http://txtest-xp2p.p2p.huya.com/src/1524439854-1524439854-6547419317649014784-3049003164-10057-A-0-1-imgplus.xs
电视剧1920*1080,http://118.122.78.172:89/live1/live1.m3u8
电视剧1920*1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225712/index.m3u8
电视剧1,http://39.134.115.221:8080/PLTV/88888910/224/3221225716/index.m3u8?
电视剧FHD1920*1080,http://39.135.138.58:18890/PLTV/88888910/224/3221225660/index.m3u8
电视剧FHD1920*1080,http://39.135.138.58:18890/PLTV/88888910/224/3221225712/index.m3u8
电影,http://txtest-xp2p.p2p.huya.com/src/1199530067986-1199530067986-5300816003561684992-2399060259428-10057-A-0-1.xs
电影,https://50069.njc.svp.tencent-cloud.com/0bf22uaawaaakiacgmsq5jqfbvodbpkqacya.f10002.mp4
电影:婚前试爱-超清,https://baidu.sd-play.com/20220421/bzyTjvPe/index.m3u8
电影1280*690,http://txtest-xp2p.p2p.huya.com/src/1354978385-1354978385-5819587850361896960-2710080226-10057-A-0-1.xs
电影1280*720,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2777036638-10057-A-0-1.xs
电影1280*720,http://txtest-xp2p.p2p.huya.com/src/1449539468-1449539468-6225724609321238528-3048959632-10057-A-0-1.xs
电影1920*1080,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2789253862-10057-A-0-1.xs
电影大片,http://mmitv.top/pltv/iqiyi.php?id=180066122&tk=3c6ca6bb
电影轮播,http://hpull.kktv8.com/livekktv/99592190/playlist.m3u8
电影频道,http://106.115.24.46:9901/tsfile/live/1029_1.m3u8
谍战电影1280*720,http://txtest-xp2p.p2p.huya.com/src/1448738217-1448738217-6222283262480351232-2847699222-10057-A-0-1.xs
谍战剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/634274665
谍战剧场,http://mmitv.top/pltv/iqiyi.php?id=380067822&tk=00b2c85d
定州国学影事,https://jwcdnqx.hebyun.com.cn/live/yspd/1500k/tzwj_video.m3u8
定州国学影事,https://jwliveqxzb.hebyun.com.cn/yspd/yspd.m3u8
东北热剧,http://39.135.138.58:18890/PLTV/88888888/224/3221226202/index.m3u8
东北热剧,http://39.137.49.76:8080/PLTV/88888888/224/3221226202/index.m3u8?
东北热剧,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226202/index.m3u8
东北热剧1920*1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226202/index.m3u8
东方影事,http://111.40.196.28/PLTV/88888888/224/3221225615/index.m3u8?$移动高清720P
东方影视,http://111.40.196.28/PLTV/88888888/224/3221225615/index.m3u8
东方影视,http://111.40.196.28/PLTV/88888888/224/3221225615/index.m3u8?$高清720P
东方影视,http://140.207.241.2:8080/live/program/live/dsjpdhd/2300000/mnf.m3u8?sign=1652235852-b438e8ea2e5d604c3ec63eca1ec4f9be
东方影视,http://140.207.241.2:8080/live/program/live/dsjpdhd/4000000/mnf.m3u8
东方影视,http://140.207.241.3:8080/live/program/live/dsjpdhd/4000000/d1.m3u8
东方影视,http://140.207.241.3:8080/live/program/live/dsjpdhd/4000000/mnf.m3u8
东方影视1920*1080,http://112.132.214.218/liveplay-kk.rtxapp.com/live/program/live/dsjpdhd/4000000/mnf.m3u8
东方影视1920*1080,http://140.207.241.2:8080/live/program/live/dsjpdhd/4000000/mnf.m3u8
东方影视1920*1080,http://183.207.255.188/live/program/live/dsjpdhd/4000000/mnf.m3u8
东方影院,http://183.207.255.188/live/program/live/dsjpdhd/4000000/mnf.m3u8?zshangd
东森电影,http://171.108.239.13:8181/tsfile/live/1010_1.m3u8
东森电影,http://app.xinghuozhibo.net:80/dl/gt.php?id=gt38&tm=1661137472&key=efdadbf4e10ee1a97482adab240aaf71
东至影事,http://223.247.33.124:1935/live/yingshi/HasBahCa.m3u8
东至影事频道,http://223.247.33.124:1935/live/yingshi/playlist.m3u8
东至影视频道 (576p),http://223.247.33.124:1935/live/yingshi/playlist.m3u8
東森电影,http://171.108.239.13:8181/tsfile/live/1010_1.m3u8
東森電影,http://171.108.239.13:8181/tsfile/live/1010_1.m3u8
动作大片,http://txtest-xp2p.p2p.huya.com/src/1524439840-1524439840-6547419257519472640-3049003136-10057-A-0-1.xs
动作电影,http://111.40.196.31/PLTV/88888888/224/3221225620/index.m3u8
动作电影,http://epg.112114.xyz/douyu/1504768
动作影院,http://61.130.72.18:8888/tsfile/live/1005_1.m3u8
都市剧场,http://111.20.33.70/PLTV/88888893/224/3221226581/index.m3u8
都市剧场,http://111.20.33.93/PLTV/88888893/224/3221226581/index.m3u8
都市剧场,http://111.40.196.36/PLTV/88888888/224/3221225619/index.m3u8
都市剧场,http://140.207.241.2:8080/live/program/live/dsjchd/4000000/mnf.m3u8
都市剧场,http://140.207.241.3:8080/live/program/live/dsjchd/4000000/d1.m3u8
都市剧场,http://183.207.255.188/live/program/live/dsjchd/4000000/mnf.m3u8?zshangd
都市剧场,http://mrcat.myqnapcloud.com:4022/udp/239.81.0.81:4056
都市剧场,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/dsjchd/2300000/mnf.m3u8?$高清720P
都市剧场1920*1080,http://140.207.241.2:8080/live/program/live/dsjchd/4000000/mnf.m3u8
都市剧场1920*1080,http://183.207.255.188/live/program/live/dsjchd/4000000/mnf.m3u8
都市剧场1920*1080,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/dsjchd/4000000/mnf.m3u8
斗鱼影评HD2,http://epg.112114.xyz/douyu/10240495
斗鱼影评HD3,http://epg.112114.xyz/douyu/9419771
斗鱼影评HD4,http://epg.112114.xyz/douyu/4258555
斗鱼影评HD5,http://epg.112114.xyz/douyu/8317926
斗鱼影评HD6,http://epg.112114.xyz/douyu/10317257
斗鱼影评HD7,http://epg.112114.xyz/douyu/8986636
斗鱼影评HD8,http://epg.112114.xyz/douyu/9837291
斗鱼影评HD9,http://epg.112114.xyz/douyu/297689
豆瓣电影,http://epg.112114.xyz/douyu/8770422
豆瓣高分,http://epg.112114.xyz/douyu/8770422
豆瓣高分,http://maomao.kandiantv.cn/douyu1.php?id=8770422
豆瓣高分,http://mmitv.top/pltv/iqiyi.php?id=180055822&tk=cd2431fd
独行月球,https://10000.njc.svp.tencent-cloud.com/0bc324aagaaa4eabxxitzrrvbv6daplqaaya.f10002.mp4?
独行月球TC版,https://vip.lz-cdn10.com/20220731/2123_09d0248d/index.m3u8
峨眉电影,http://112.19.214.90:8883/tsfile/live/1004_1.m3u8
峨眉电影1920*1080,http://vl15191373.imwork.net:8880/udp/239.93.0.252:5140
峨眉电影台,http://112.19.214.90:8883/tsfile/live/1004_1.m3u8
恶作剧 牛人,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528230/zmid
法医宋慈,http://api.zui7.com:90/xg.php?id=v0300fa40000bt9ipnrtgbbuok7acsv0
反转星球,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
反转星球1280*720,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
放映厅,http://112.74.200.9:88/tv000000/m3u8.php?/migu/619495952
飞狐外传国语,https://vip.lz-cdn.com/20220731/26529_5862e7cc/1000k/hls/index.m3u8
风云剧场,http://111.32.169.222/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012513603.m3u8
风云剧场,http://218.17.216.102:9901/tsfile/live/1070_1.m3u8
风云剧场,http://42.176.185.28:9901/tsfile/live/1030_1.m3u8
风云剧场,http://42.176.185.28:9901/tsfile/live/1031_1.m3u8
凤凰电影,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8
凤凰电影,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8?zgangd
凤凰电影1047*576,http://218.202.220.2:5000/nn_live.ts?id=NEWSASIA
凤凰电影1920*1080,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8
凤凰电影台,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8
佛山影视2,http://fxhack.f3322.org:8000/udp/239.253.43.56:5146
佛山影视频道,http://14.127.72.39:4022/udp/239.253.43.51:5146
佛州影视1920*1080,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8
福州影事,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8
福州影视,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8?$超清1080P
福州影视0*0,http://ls.qingting.fm/live/4911.m3u8
福州影视1920*1080,http://live.zohi.tv:80/video/s10001-yspd-2/index.m3u8
福州影视台,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8?zfud
福州影院,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8?zfud
甘肃影视1920*1080,http://39.134.32.102:6610/270000001111/1110000323/index.m3u8?IASHttpSessionId=OTT
甘肃影视1920*1080,http://39.134.32.103:6610/270000001111/1110000323/index.m3u8?IASHttpSessionId=OTT
甘肃影视1920*1080,http://39.134.32.108:6610/270000001111/1110000323/index.m3u8?IASHttpSessionId=OTT
港片-断刀客,https://50069.njc.svp.tencent-cloud.com/0bc3iaabaaaazyaldque5bqvaqgdcbaaaeaa.f10002.mp4
港片-金臂童,https://50069.njc.svp.tencent-cloud.com/0b78baaaeaaai4aaaklwujqvacgdaieaaaqa.f10003.mp4
港片-六指琴魔,https://50069.njc.svp.tencent-cloud.com/0bc36qaa4aaavaam2cuda5qvb5gdb32aadqa.f10004.mp4
港片-霹雳拳,https://50069.njc.svp.tencent-cloud.com/0b78uiaagaaa44akhvme4vqvbiwdaoraaaya.f10003.mp4
港片-少林传人,https://50069.njc.svp.tencent-cloud.com/0bf2oiaa2aaafuaeneub6bqva4wdbvzaadia.f10003.mp4
港片-少林五祖,https://50069.njc.svp.tencent-cloud.com/0bc3fiabaaaalaanebud7vqvakwdcavaaeaa.f10004.mp4
港片-少林子弟,https://50069.njc.svp.tencent-cloud.com/0bf2giaaeaaa7uapzf3ybbqvamwdaizaaaqa.f10003.mp4
港片-五虎屠龙,https://50069.njc.svp.tencent-cloud.com/0b78cqaakaaadmalareh2vqvafgdaukaabia.f10003.mp4
港式恐怖,http://maomao.kandiantv.cn/douyu1.php?id=3637726
高分影视,http://maomao.kandiantv.cn/douyu1.php?id=1735337
高分影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198191
高分影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198191/zmid
高能烧脑,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542365
高青影事,https://jsylivealone302.iqilu.com/gaoqing/gaoqing_tv02.m3u8
高青影视1920*1080,https://jsylivealone302.iqilu.com/gaoqing/gaoqing_tv02.m3u8
高清大片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943678
高清大片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943678/zmid
高清電影1,http://171.108.239.13:8181/tsfile/live/1019_1.m3u8
高清電影2,http://171.108.239.13:8181/tsfile/live/1020_1.m3u8
高清電影3,http://171.108.239.13:8181/tsfile/live/1021_1.m3u8
高清電影4,http://171.108.239.13:8181/tsfile/live/1022_1.m3u8
高颜值偶像剧,http://bp-caster.bestv.com.cn:80/328/play.m3u8
高帧影片,http://epg.112114.xyz/douyu/6763930
高帧影片,http://maomao.kandiantv.cn/douyu1.php?id=6763930
搞笑的一家人,https://epg.112114.xyz/huya/11342402
搞笑鬼片系列728*408,http://txtest-xp2p.p2p.huya.com/src/1524418070-1524418070-6547325756081438720-3048959596-10057-A-0-1.xs
搞笑喜剧,http://txtest-xp2p.p2p.huya.com/src/1394575546-1394575546-5989656361871343616-2789274548-10057-A-0-1.xs
搞笑喜剧,http://txtest-xp2p.p2p.huya.com/src/1423787870-1423787870-6115122338091499520-2847699196-10057-A-0-1.xs
葛优电影1920*1080,http://txtest-xp2p.p2p.huya.com/src/1420969427-1420969427-6103017217580859392-2847687524-10057-A-0-1.xs
葛优系列,http://wtv.weetai.cn/iptv/2022/tyzb01.php?id=gyzpj
跟踪追击,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/059096230b4e46c0b5d4929ff98435d0/850.m3u8
功夫,https://50069.njc.svp.tencent-cloud.com/0bf2ieaaoaaamuaguasl2jqfaqoda5aqabya.f10003.mp4
功夫港片,http://maomao.kandiantv.cn/douyu1.php?id=3637765
功夫片,http://epg.112114.xyz/huya/11352941
宫廷正剧,http://mmitv.top/pltv/iqiyi.php?id=180064022&tk=d7d8b721
孤胆特工,https://zjrsys.gzc.svp.tencent-cloud.com/0bf2mma4kaabwiai6k7ayrpvcy6dyvrqdria.f10002.mp4?
古惑仔全集回顾,https://vd2.bdstatic.com/mda-iagv1f2emukmubvx/sc/mda-iagv1f2emukmubvx.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1656253671-0-0-5b25664304be37ba18b61a96d610d2e2&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=3471203283&vid=15991889853397773093&abtest=102777_7-102784_2-102836_3-102982_4-17451_1-3000232_1&klogid=3471203283
古龙,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528313
古龙系列,http://wtv.weetai.cn/iptv/2022/tyzb01.php?id=glzpj
古龙作,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528313
古龙作品,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528313
古龙作品859*480,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528313
古龙作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528313
古龙作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528313/zmid
古墓系列,http://txtest-xp2p.p2p.huya.com/src/1423782085-1423782085-6115097491705692160-2847687626-10057-A-0-1.xs
古墓系列1280*720,http://txtest-xp2p.p2p.huya.com/src/1423782085-1423782085-6115097491705692160-2847687626-10057-A-0-1.xs
古天乐,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198610
古天乐电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198610/zmid
古装电影《毒中毒》,https://zjrsys.gzc.svp.tencent-cloud.com/0bc36qadeaaaiiakcpv4ivqvb5gdgl2aamqa.f10002.mp4?
古装经典片,http://dx-aliyuncdncnc.inter.iqiyi.com/tslive/c54_lb_152_600_t10/c54_lb_152_600_t10.m3u8?key=007540012225a9e4fb39d113ea61819d0&dis
古装剧场,http://111.40.196.36/PLTV/88888888/224/3221225618/index.m3u8
古装剧场,http://39.135.138.60:18890/PLTV/88888910/224/3221225678/index.m3u8
古装剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225678/index.m3u8
古装剧场1920*1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225678/index.m3u8
古装偶像剧1920*1080,http://txtest-xp2p.p2p.huya.com/src/1423787860-1423787860-6115122295141826560-2847699176-10057-A-0-1.xs
古装武侠,http://txtest-xp2p.p2p.huya.com/src/1394575562-1394575562-5989656430590820352-2789274580-10057-A-0-1.xs
